,prot1,prot2,index
3936,sp|Q8N660|NBPFF_HUMAN,sp|B4DH59|NBPFP_HUMAN,0.39166666666666666
3937,sp|Q8N660|NBPFF_HUMAN,sp|Q86T75|NBPFB_HUMAN,0.29605263157894735
3938,sp|Q8N660|NBPFF_HUMAN,sp|Q5TI25|NBPFE_HUMAN,0.39166666666666666
3939,sp|P58401|NRX2B_HUMAN,sp|Q9P2S2|NRX2A_HUMAN,0.25663716814159293
3940,sp|P13640|MT1G_HUMAN,sp|P80297|MT1X_HUMAN,0.42857142857142855
3941,sp|P13640|MT1G_HUMAN,sp|P02795|MT2_HUMAN,0.42857142857142855
3942,sp|P13640|MT1G_HUMAN,sp|P04732|MT1E_HUMAN,0.3333333333333333
3943,sp|P13640|MT1G_HUMAN,sp|P04731|MT1A_HUMAN,0.3333333333333333
3944,sp|Q8NH04|O2T27_HUMAN,sp|P0C7T2|OR2T7_HUMAN,0.6216216216216216
3945,sp|A0A075B6S2|KVD29_HUMAN,sp|A2NJV5|KV229_HUMAN,0.375
3946,sp|P55786|PSA_HUMAN,sp|A6NEC2|PSAL_HUMAN,0.3006535947712418
3947,sp|P50391|NPY4R_HUMAN,sp|P0DQD5|NPY42_HUMAN,1.0
3948,sp|A6NCE7|MP3B2_HUMAN,sp|Q9GZQ8|MLP3B_HUMAN,0.8095238095238095
3949,sp|Q9HDB5|NRX3B_HUMAN,sp|Q9Y4C0|NRX3A_HUMAN,0.3014354066985646
3950,sp|Q8NGX1|O2T34_HUMAN,sp|Q8NH03|OR2T3_HUMAN,0.5172413793103449
3951,sp|Q6P996|PDXD1_HUMAN,sp|Q6P474|PDXD2_HUMAN,0.2727272727272727
3952,sp|Q6S8J3|POTEE_HUMAN,sp|P0CG38|POTEI_HUMAN,0.5109170305676856
3953,sp|Q6S8J3|POTEE_HUMAN,sp|A5A3E0|POTEF_HUMAN,0.6824644549763034
3954,sp|Q6S8J3|POTEE_HUMAN,sp|P0CG39|POTEJ_HUMAN,0.5043859649122807
3955,sp|Q6S5H5|POTEG_HUMAN,sp|A6NI47|POTEM_HUMAN,0.7441860465116279
3956,sp|Q6S5H5|POTEG_HUMAN,sp|Q6S545|POTEH_HUMAN,0.6105263157894737
3957,sp|P0CG39|POTEJ_HUMAN,sp|P0CG38|POTEI_HUMAN,0.850828729281768
3958,sp|P0CG39|POTEJ_HUMAN,sp|A5A3E0|POTEF_HUMAN,0.5087719298245614
3959,sp|P0CG39|POTEJ_HUMAN,sp|Q6S8J3|POTEE_HUMAN,0.5043859649122807
3960,sp|A0A0B4J2A2|PAL4C_HUMAN,sp|A0A075B759|PAL4E_HUMAN,0.6842105263157895
3961,sp|A0A0B4J2A2|PAL4C_HUMAN,sp|A0A075B767|PAL4H_HUMAN,0.6756756756756757
3962,sp|A0A0B4J2A2|PAL4C_HUMAN,sp|Q9Y536|PAL4A_HUMAN,0.5609756097560976
3963,sp|A0A0B4J2A2|PAL4C_HUMAN,sp|P0DN26|PAL4F_HUMAN,0.6842105263157895
3964,sp|A0A0B4J2A2|PAL4C_HUMAN,sp|P0DN37|PAL4G_HUMAN,0.631578947368421
3965,sp|A0A0B4J2A2|PAL4C_HUMAN,sp|F5H284|PAL4D_HUMAN,0.5609756097560976
3966,sp|P49019|HCAR3_HUMAN,sp|Q8TDS4|HCAR2_HUMAN,0.29577464788732394
3967,sp|P69892|HBG2_HUMAN,sp|P69891|HBG1_HUMAN,0.7931034482758621
3968,sp|P17612|KAPCA_HUMAN,sp|P22694|KAPCB_HUMAN,0.3617021276595745
3969,sp|Q9BYP9|KRA99_HUMAN,sp|Q9BYQ4|KRA92_HUMAN,0.2727272727272727
3970,sp|P0C7T2|OR2T7_HUMAN,sp|Q8NH04|O2T27_HUMAN,0.6216216216216216
3971,sp|Q96R69|OR4F4_HUMAN,sp|Q8NH21|OR4F5_HUMAN,0.7727272727272727
3972,sp|Q96R69|OR4F4_HUMAN,sp|Q8NGA8|O4F17_HUMAN,0.7727272727272727
3973,sp|P47884|OR1D4_HUMAN,sp|P58170|OR1D5_HUMAN,0.5263157894736842
3974,sp|Q14943|KI3S1_HUMAN,sp|P43629|KI3L1_HUMAN,0.30952380952380953
3975,sp|P43632|KI2S4_HUMAN,sp|Q14954|KI2S1_HUMAN,0.26785714285714285
3976,sp|Q14525|KT33B_HUMAN,sp|O76009|KT33A_HUMAN,0.33
3977,sp|Q14525|KT33B_HUMAN,sp|Q15323|K1H1_HUMAN,0.3157894736842105
3978,sp|A8MUH7|PDZ1P_HUMAN,sp|Q5T2W1|NHRF3_HUMAN,0.49056603773584906
3979,sp|Q8NGA6|O10H5_HUMAN,sp|Q9Y4A9|O10H1_HUMAN,0.3
3980,sp|H0Y7S4|PRA26_HUMAN,sp|A6NGN4|PRA25_HUMAN,0.7763157894736842
3981,sp|H0Y7S4|PRA26_HUMAN,sp|A3QJZ7|PRA27_HUMAN,0.36633663366336633
3982,sp|H0Y7S4|PRA26_HUMAN,sp|O60813|PRA11_HUMAN,0.336734693877551
3983,sp|H0Y7S4|PRA26_HUMAN,sp|O60810|PRAM4_HUMAN,0.28846153846153844
3984,sp|H0Y7S4|PRA26_HUMAN,sp|Q5VXH4|PRAM6_HUMAN,0.3673469387755102
3985,sp|H0Y7S4|PRA26_HUMAN,sp|Q5VWM5|PRAM9_HUMAN,0.4105263157894737
3986,sp|H0Y7S4|PRA26_HUMAN,sp|Q5TYX0|PRAM5_HUMAN,0.3469387755102041
3987,sp|P04731|MT1A_HUMAN,sp|P13640|MT1G_HUMAN,0.3333333333333333
3988,sp|P61582|NP7_HUMAN,sp|P61581|NP24_HUMAN,0.6842105263157895
3989,sp|P61582|NP7_HUMAN,sp|P61583|NP5_HUMAN,0.5
3990,sp|P61582|NP7_HUMAN,sp|P61580|NP10_HUMAN,0.45454545454545453
3991,sp|P0DN26|PAL4F_HUMAN,sp|A0A075B759|PAL4E_HUMAN,1.0
3992,sp|P0DN26|PAL4F_HUMAN,sp|A0A075B767|PAL4H_HUMAN,0.5609756097560976
3993,sp|P0DN26|PAL4F_HUMAN,sp|Q9Y536|PAL4A_HUMAN,0.5714285714285714
3994,sp|P0DN26|PAL4F_HUMAN,sp|A0A0B4J2A2|PAL4C_HUMAN,0.6842105263157895
3995,sp|P0DN26|PAL4F_HUMAN,sp|P0DN37|PAL4G_HUMAN,0.4883720930232558
3996,sp|P0DN26|PAL4F_HUMAN,sp|F5H284|PAL4D_HUMAN,0.8333333333333334
3997,sp|P0DN37|PAL4G_HUMAN,sp|A0A075B759|PAL4E_HUMAN,0.4883720930232558
3998,sp|P0DN37|PAL4G_HUMAN,sp|A0A075B767|PAL4H_HUMAN,0.5121951219512195
3999,sp|P0DN37|PAL4G_HUMAN,sp|Q9Y536|PAL4A_HUMAN,0.45454545454545453
4000,sp|P0DN37|PAL4G_HUMAN,sp|A0A0B4J2A2|PAL4C_HUMAN,0.631578947368421
4001,sp|P0DN37|PAL4G_HUMAN,sp|P0DN26|PAL4F_HUMAN,0.4883720930232558
4002,sp|P0DN37|PAL4G_HUMAN,sp|F5H284|PAL4D_HUMAN,0.391304347826087
4003,sp|P0DPK3|NT2NB_HUMAN,sp|Q7Z3S9|NT2NA_HUMAN,0.8
4004,sp|P0DPK3|NT2NB_HUMAN,sp|P0DPK4|NT2NC_HUMAN,0.8
4005,sp|Q5TI25|NBPFE_HUMAN,sp|Q3BBV2|NBPF8_HUMAN,0.3783783783783784
4006,sp|Q5TI25|NBPFE_HUMAN,sp|Q3BBV0|NBPF1_HUMAN,0.25149700598802394
4007,sp|Q5TI25|NBPFE_HUMAN,sp|Q6P3W6|NBPFA_HUMAN,0.3695652173913043
4008,sp|Q5TI25|NBPFE_HUMAN,sp|P0DPF3|NBPF9_HUMAN,0.37333333333333335
4009,sp|Q5TI25|NBPFE_HUMAN,sp|A0A087WUL8|NBPFJ_HUMAN,0.4140625
4010,sp|Q5TI25|NBPFE_HUMAN,sp|Q5TAG4|NBPFC_HUMAN,0.25139664804469275
4011,sp|Q5TI25|NBPFE_HUMAN,sp|P0DPF2|NBPFK_HUMAN,0.2524271844660194
4012,sp|Q5TI25|NBPFE_HUMAN,sp|B4DH59|NBPFP_HUMAN,0.8461538461538461
4013,sp|Q5TI25|NBPFE_HUMAN,sp|Q8N660|NBPFF_HUMAN,0.39166666666666666
4014,sp|P0DPK4|NT2NC_HUMAN,sp|Q7Z3S9|NT2NA_HUMAN,1.0
4015,sp|P0DPK4|NT2NC_HUMAN,sp|P0DPK3|NT2NB_HUMAN,0.8
4016,sp|Q6IEY1|OR4F3_HUMAN,sp|O95013|O4F21_HUMAN,0.7142857142857143
4017,sp|Q6P474|PDXD2_HUMAN,sp|Q6P996|PDXD1_HUMAN,0.2727272727272727
4018,sp|P58170|OR1D5_HUMAN,sp|P47884|OR1D4_HUMAN,0.5263157894736842
4019,sp|P22392|NDKB_HUMAN,sp|O60361|NDK8_HUMAN,0.42105263157894735
4020,sp|P86479|PR20C_HUMAN,sp|P86481|PR20B_HUMAN,1.0
4021,sp|P86479|PR20C_HUMAN,sp|P86478|PR20E_HUMAN,1.0
4022,sp|P86479|PR20C_HUMAN,sp|P86496|PR20A_HUMAN,1.0
4023,sp|P86479|PR20C_HUMAN,sp|P86480|PR20D_HUMAN,1.0
4024,sp|Q86SG3|DAZ4_HUMAN,sp|Q9NR90|DAZ3_HUMAN,0.9642857142857143
4025,sp|Q86SG3|DAZ4_HUMAN,sp|Q9NQZ3|DAZ1_HUMAN,1.0
4026,sp|Q86SG3|DAZ4_HUMAN,sp|Q13117|DAZ2_HUMAN,0.9642857142857143
4027,sp|Q9UMR2|DD19B_HUMAN,sp|Q9NUU7|DD19A_HUMAN,0.7422680412371134
4028,sp|Q5VT03|NTM2D_HUMAN,sp|Q8IVF1|NTM2A_HUMAN,0.7476635514018691
4029,sp|Q5VT03|NTM2D_HUMAN,sp|B1AL46|NTM2E_HUMAN,0.4645669291338583
4030,sp|Q5VT03|NTM2D_HUMAN,sp|A6NNL0|NTM2B_HUMAN,0.5630252100840336
4031,sp|Q8NGP8|OR5M1_HUMAN,sp|Q6IEU7|OR5MA_HUMAN,0.2647058823529412
4032,sp|P42330|AK1C3_HUMAN,sp|Q04828|AK1C1_HUMAN,0.29545454545454547
4033,sp|Q8IUF1|CBWD2_HUMAN,sp|Q9BRT8|CBWD1_HUMAN,0.6323529411764706
4034,sp|Q8IUF1|CBWD2_HUMAN,sp|Q5JTY5|CBWD3_HUMAN,0.5694444444444444
4035,sp|Q8IUF1|CBWD2_HUMAN,sp|Q5RIA9|CBWD5_HUMAN,0.5774647887323944
4036,sp|Q8IUF1|CBWD2_HUMAN,sp|Q4V339|CBWD6_HUMAN,0.4675324675324675
4037,sp|P30447|1A23_HUMAN,sp|P05534|1A24_HUMAN,0.7301587301587301
4038,sp|P43628|KI2L3_HUMAN,sp|P43631|KI2S2_HUMAN,0.2909090909090909
4039,sp|Q6S545|POTEH_HUMAN,sp|A6NI47|POTEM_HUMAN,0.7159090909090909
4040,sp|Q6S545|POTEH_HUMAN,sp|Q6S5H5|POTEG_HUMAN,0.6105263157894737
4041,sp|F5H284|PAL4D_HUMAN,sp|A0A075B759|PAL4E_HUMAN,0.8333333333333334
4042,sp|F5H284|PAL4D_HUMAN,sp|A0A075B767|PAL4H_HUMAN,0.45454545454545453
4043,sp|F5H284|PAL4D_HUMAN,sp|Q9Y536|PAL4A_HUMAN,0.4666666666666667
4044,sp|F5H284|PAL4D_HUMAN,sp|A0A0B4J2A2|PAL4C_HUMAN,0.5609756097560976
4045,sp|F5H284|PAL4D_HUMAN,sp|P0DN26|PAL4F_HUMAN,0.8333333333333334
4046,sp|F5H284|PAL4D_HUMAN,sp|P0DN37|PAL4G_HUMAN,0.391304347826087
4047,sp|A1L443|NTM2F_HUMAN,sp|Q5VZR2|NTM2G_HUMAN,0.7684210526315789
4048,sp|Q9NQ69|LHX9_HUMAN,sp|P50458|LHX2_HUMAN,0.27586206896551724
4049,sp|Q9P2J3|KLHL9_HUMAN,sp|Q9P2N7|KLH13_HUMAN,0.2597402597402597
4050,sp|Q8NGA8|O4F17_HUMAN,sp|Q8NH21|OR4F5_HUMAN,1.0
4051,sp|Q8NGA8|O4F17_HUMAN,sp|Q96R69|OR4F4_HUMAN,0.7727272727272727
4052,sp|Q5RIA9|CBWD5_HUMAN,sp|Q9BRT8|CBWD1_HUMAN,0.5416666666666666
4053,sp|Q5RIA9|CBWD5_HUMAN,sp|Q5JTY5|CBWD3_HUMAN,0.9824561403508771
4054,sp|Q5RIA9|CBWD5_HUMAN,sp|Q8IUF1|CBWD2_HUMAN,0.5774647887323944
4055,sp|Q5RIA9|CBWD5_HUMAN,sp|Q4V339|CBWD6_HUMAN,0.765625
4056,sp|P30453|1A34_HUMAN,sp|P30512|1A29_HUMAN,0.358974358974359
4057,sp|P30453|1A34_HUMAN,sp|P30450|1A26_HUMAN,0.6029411764705882
4058,sp|P30453|1A34_HUMAN,sp|P30459|1A74_HUMAN,0.38961038961038963
4059,sp|P30453|1A34_HUMAN,sp|P01891|1A68_HUMAN,0.3375
4060,sp|P30453|1A34_HUMAN,sp|P10314|1A32_HUMAN,0.3815789473684211
4061,sp|P30453|1A34_HUMAN,sp|P30456|1A43_HUMAN,0.5428571428571428
4062,sp|P30453|1A34_HUMAN,sp|P16190|1A33_HUMAN,0.37662337662337664
4063,sp|P30453|1A34_HUMAN,sp|P10316|1A69_HUMAN,0.3333333333333333
4064,sp|P30453|1A34_HUMAN,sp|P18462|1A25_HUMAN,0.5571428571428572
4065,sp|P30453|1A34_HUMAN,sp|P30457|1A66_HUMAN,0.703125
4066,sp|P30453|1A34_HUMAN,sp|P16189|1A31_HUMAN,0.3815789473684211
4067,sp|P15538|C11B1_HUMAN,sp|P19099|C11B2_HUMAN,0.2682926829268293
4068,sp|Q9UQ88|CD11A_HUMAN,sp|P21127|CD11B_HUMAN,0.7328767123287672
4069,sp|Q8IYA2|C144C_HUMAN,sp|A2RUR9|C144A_HUMAN,0.4716417910447761
4070,sp|P17538|CTRB1_HUMAN,sp|Q6GPI1|CTRB2_HUMAN,0.6666666666666666
4071,sp|P16402|H13_HUMAN,sp|P16403|H12_HUMAN,0.25675675675675674
4072,sp|P16402|H13_HUMAN,sp|P10412|H14_HUMAN,0.30985915492957744
4073,sp|Q14240|IF4A2_HUMAN,sp|P60842|IF4A1_HUMAN,0.25471698113207547
4074,sp|P0C5Y9|H2AB1_HUMAN,sp|P0C5Z0|H2AB2_HUMAN,0.7272727272727273
4075,sp|P0C5Z0|H2AB2_HUMAN,sp|P0C5Y9|H2AB1_HUMAN,0.7272727272727273
4076,sp|Q11128|FUT5_HUMAN,sp|P21217|FUT3_HUMAN,0.4594594594594595
4077,sp|Q11128|FUT5_HUMAN,sp|P51993|FUT6_HUMAN,0.3333333333333333
4078,sp|O60812|HNRC1_HUMAN,sp|P0DMR1|HNRC4_HUMAN,0.42857142857142855
4079,sp|O60812|HNRC1_HUMAN,sp|B7ZW38|HNRC3_HUMAN,0.42857142857142855
4080,sp|O60812|HNRC1_HUMAN,sp|B2RXH8|HNRC2_HUMAN,0.6
4081,sp|A6NJ08|MB3L5_HUMAN,sp|Q8NHZ7|MB3L2_HUMAN,0.6585365853658537
4082,sp|A6NJ08|MB3L5_HUMAN,sp|A6NDZ8|MB3L4_HUMAN,0.8888888888888888
4083,sp|A6NJ08|MB3L5_HUMAN,sp|A0A1B0GVZ6|MB3LB_HUMAN,0.6923076923076923
4084,sp|A6NJ08|MB3L5_HUMAN,sp|A6NE82|MB3L3_HUMAN,0.7435897435897436
4085,sp|A0A1B0GTS1|HSFX4_HUMAN,sp|A0A1B0GWH4|HSFX3_HUMAN,0.8775510204081632
4086,sp|Q2VIR3|IF2GL_HUMAN,sp|P41091|IF2G_HUMAN,0.6111111111111112
4087,sp|P00739|HPTR_HUMAN,sp|P00738|HPT_HUMAN,0.2823529411764706
4088,sp|P0CJ68|HMN1_HUMAN,sp|P0CJ69|HMN2_HUMAN,0.6
4089,sp|P0CJ68|HMN1_HUMAN,sp|P0CJ75|HMN8_HUMAN,1.0
4090,sp|B7U540|KCJ18_HUMAN,sp|Q14500|KCJ12_HUMAN,0.6818181818181818
4091,sp|A8K0S8|ME3L2_HUMAN,sp|A6NDR6|ME3L1_HUMAN,0.28888888888888886
4092,sp|Q8N257|H2B3B_HUMAN,sp|Q5QNW6|H2B2F_HUMAN,0.38461538461538464
4093,sp|Q8N257|H2B3B_HUMAN,sp|Q99879|H2B1M_HUMAN,0.3170731707317073
4094,sp|Q8N257|H2B3B_HUMAN,sp|Q99877|H2B1N_HUMAN,0.42105263157894735
4095,sp|Q8N257|H2B3B_HUMAN,sp|P06899|H2B1J_HUMAN,0.5
4096,sp|Q8N257|H2B3B_HUMAN,sp|P57053|H2BFS_HUMAN,0.3170731707317073
4097,sp|Q8N257|H2B3B_HUMAN,sp|Q16778|H2B2E_HUMAN,0.5428571428571428
4098,sp|Q8N257|H2B3B_HUMAN,sp|Q93079|H2B1H_HUMAN,0.42105263157894735
4099,sp|Q8N257|H2B3B_HUMAN,sp|P23527|H2B1O_HUMAN,0.5428571428571428
4100,sp|Q8N257|H2B3B_HUMAN,sp|O60814|H2B1K_HUMAN,0.38461538461538464
4101,sp|Q8N257|H2B3B_HUMAN,sp|P58876|H2B1D_HUMAN,0.42105263157894735
4102,sp|Q8N257|H2B3B_HUMAN,sp|P62807|H2B1C_HUMAN,0.42105263157894735
4103,sp|Q8N257|H2B3B_HUMAN,sp|Q99880|H2B1L_HUMAN,0.5428571428571428
4104,sp|Q8N257|H2B3B_HUMAN,sp|P33778|H2B1B_HUMAN,0.5
4105,sp|Q71DI3|H32_HUMAN,sp|Q16695|H31T_HUMAN,0.6363636363636364
4106,sp|Q71DI3|H32_HUMAN,sp|Q6NXT2|H3C_HUMAN,0.5
4107,sp|Q71DI3|H32_HUMAN,sp|P84243|H33_HUMAN,0.6363636363636364
4108,sp|Q71DI3|H32_HUMAN,sp|P68431|H31_HUMAN,0.8
4109,sp|P01762|HV311_HUMAN,sp|P01763|HV348_HUMAN,0.2857142857142857
4110,sp|P01762|HV311_HUMAN,sp|A0A0B4J1V1|HV321_HUMAN,0.2608695652173913
4111,sp|P0DPF5|CB27A_HUMAN,sp|P0DPF6|CB27B_HUMAN,0.8
4112,sp|Q9HBA9|FOH1B_HUMAN,sp|Q04609|FOLH1_HUMAN,0.38095238095238093
4113,sp|Q6NT46|GAG2A_HUMAN,sp|A1L429|GG12C_HUMAN,0.2727272727272727
4114,sp|Q6NT46|GAG2A_HUMAN,sp|Q4V321|GAG13_HUMAN,0.45454545454545453
4115,sp|Q6NT46|GAG2A_HUMAN,sp|Q13066|GAG2B_HUMAN,1.0
4116,sp|Q6NT46|GAG2A_HUMAN,sp|Q9UEU5|GGE2D_HUMAN,1.0
4117,sp|B6SEH8|ERVV1_HUMAN,sp|B6SEH9|ERVV2_HUMAN,0.48863636363636365
4118,sp|A6NIR3|AGAP5_HUMAN,sp|Q5VUJ5|AGAP7_HUMAN,0.42201834862385323
4119,sp|A6NIR3|AGAP5_HUMAN,sp|Q8TF27|AGA11_HUMAN,0.2905982905982906
4120,sp|A6NIR3|AGAP5_HUMAN,sp|Q96P64|AGAP4_HUMAN,0.3739130434782609
4121,sp|A6NIR3|AGAP5_HUMAN,sp|Q5VTM2|AGAP9_HUMAN,0.2677165354330709
4122,sp|A6NIR3|AGAP5_HUMAN,sp|Q5VW22|AGAP6_HUMAN,0.3247863247863248
4123,sp|Q5Y7A7|2B1D_HUMAN,sp|P20039|2B1B_HUMAN,0.5306122448979592
4124,sp|Q5Y7A7|2B1D_HUMAN,sp|Q30134|2B18_HUMAN,0.2807017543859649
4125,sp|Q5Y7A7|2B1D_HUMAN,sp|Q95IE3|2B1C_HUMAN,0.4423076923076923
4126,sp|Q5Y7A7|2B1D_HUMAN,sp|P01911|2B1F_HUMAN,0.3103448275862069
4127,sp|Q5Y7A7|2B1D_HUMAN,sp|Q9GIY3|2B1E_HUMAN,0.45098039215686275
4128,sp|Q5Y7A7|2B1D_HUMAN,sp|P01912|2B13_HUMAN,0.6666666666666666
4129,sp|Q96LY2|CC74B_HUMAN,sp|Q96AQ1|CC74A_HUMAN,0.5520833333333334
4130,sp|Q08AH3|ACS2A_HUMAN,sp|Q68CK6|ACS2B_HUMAN,0.5221238938053098
4131,sp|Q13065|GAGE1_HUMAN,sp|A1L429|GG12C_HUMAN,0.4444444444444444
4132,sp|Q13065|GAGE1_HUMAN,sp|P0CL80|GG12F_HUMAN,0.6666666666666666
4133,sp|Q13065|GAGE1_HUMAN,sp|P0CL82|GG12I_HUMAN,0.6666666666666666
4134,sp|Q13065|GAGE1_HUMAN,sp|Q4V321|GAG13_HUMAN,0.36363636363636365
4135,sp|Q13065|GAGE1_HUMAN,sp|O76087|GAGE7_HUMAN,0.6666666666666666
4136,sp|Q13065|GAGE1_HUMAN,sp|Q13069|GAGE5_HUMAN,0.36363636363636365
4137,sp|Q13065|GAGE1_HUMAN,sp|Q13070|GAGE6_HUMAN,0.36363636363636365
4138,sp|Q13065|GAGE1_HUMAN,sp|P0CL81|GG12G_HUMAN,0.6666666666666666
4139,sp|Q13065|GAGE1_HUMAN,sp|A6NDE8|GG12H_HUMAN,0.4
4140,sp|Q13065|GAGE1_HUMAN,sp|Q4V326|GAG2E_HUMAN,0.8571428571428571
4141,sp|Q96IZ6|MET2A_HUMAN,sp|Q6P1Q9|MET2B_HUMAN,0.575
4142,sp|Q8IUE6|H2A2B_HUMAN,sp|Q99878|H2A1J_HUMAN,0.42424242424242425
4143,sp|Q8IUE6|H2A2B_HUMAN,sp|P16104|H2AX_HUMAN,0.3157894736842105
4144,sp|Q8IUE6|H2A2B_HUMAN,sp|Q9BTM1|H2AJ_HUMAN,0.3939393939393939
4145,sp|Q8IUE6|H2A2B_HUMAN,sp|Q7L7L0|H2A3_HUMAN,0.3055555555555556
4146,sp|Q8IUE6|H2A2B_HUMAN,sp|P20671|H2A1D_HUMAN,0.3055555555555556
4147,sp|Q8IUE6|H2A2B_HUMAN,sp|Q96KK5|H2A1H_HUMAN,0.42424242424242425
4148,sp|Q8IUE6|H2A2B_HUMAN,sp|Q93077|H2A1C_HUMAN,0.42424242424242425
4149,sp|Q8IUE6|H2A2B_HUMAN,sp|Q96QV6|H2A1A_HUMAN,0.35294117647058826
4150,sp|Q8IUE6|H2A2B_HUMAN,sp|Q6FI13|H2A2A_HUMAN,0.3055555555555556
4151,sp|Q8IUE6|H2A2B_HUMAN,sp|Q16777|H2A2C_HUMAN,0.3142857142857143
4152,sp|Q8IUE6|H2A2B_HUMAN,sp|P04908|H2A1B_HUMAN,0.3055555555555556
4153,sp|Q8IUE6|H2A2B_HUMAN,sp|P0C0S8|H2A1_HUMAN,0.42424242424242425
4154,sp|P08754|GNAI3_HUMAN,sp|P63096|GNAI1_HUMAN,0.31868131868131866
4155,sp|H0Y354|FA72C_HUMAN,sp|Q5TYM5|FA72A_HUMAN,0.5833333333333334
4156,sp|H0Y354|FA72C_HUMAN,sp|Q6L9T8|FA72D_HUMAN,0.76
4157,sp|H0Y354|FA72C_HUMAN,sp|Q86X60|FA72B_HUMAN,0.5833333333333334
4158,sp|P63092|GNAS2_HUMAN,sp|Q5JWF2|GNAS1_HUMAN,0.5128205128205128
4159,sp|Q9BZD3|GCOM2_HUMAN,sp|P0CAP2|GRL1A_HUMAN,0.4673913043478261
4160,sp|P17066|HSP76_HUMAN,sp|P48741|HSP77_HUMAN,0.2923076923076923
4161,sp|P05014|IFNA4_HUMAN,sp|P01571|IFN17_HUMAN,0.4375
4162,sp|P05014|IFNA4_HUMAN,sp|P01568|IFN21_HUMAN,0.3157894736842105
4163,sp|P05014|IFNA4_HUMAN,sp|P01566|IFN10_HUMAN,0.38235294117647056
4164,sp|P05014|IFNA4_HUMAN,sp|P05015|IFN16_HUMAN,0.32432432432432434
4165,sp|P0DMV8|HS71A_HUMAN,sp|P0DMV9|HS71B_HUMAN,1.0
4166,sp|Q3MJ40|C144B_HUMAN,sp|A2RUR9|C144A_HUMAN,0.2508250825082508
4167,sp|P10635|CP2D6_HUMAN,sp|A0A087X1C5|CP2D7_HUMAN,0.3645833333333333
4168,sp|Q0D2H9|GOG8D_HUMAN,sp|H3BPF8|GOG8S_HUMAN,0.25384615384615383
4169,sp|Q0D2H9|GOG8D_HUMAN,sp|A6NN73|GOG8C_HUMAN,0.3879310344827586
4170,sp|Q0D2H9|GOG8D_HUMAN,sp|Q08AF8|GOG8F_HUMAN,0.7941176470588235
4171,sp|Q08AF8|GOG8F_HUMAN,sp|A6NN73|GOG8C_HUMAN,0.3879310344827586
4172,sp|Q08AF8|GOG8F_HUMAN,sp|Q0D2H9|GOG8D_HUMAN,0.7941176470588235
4173,sp|O00571|DDX3X_HUMAN,sp|O15523|DDX3Y_HUMAN,0.3742690058479532
4174,sp|Q8NET1|D108B_HUMAN,sp|A8MXU0|DB108_HUMAN,0.3333333333333333
4175,sp|P0CW19|LIMS3_HUMAN,sp|P0CW20|LIMS4_HUMAN,1.0
4176,sp|P0DM35|M1BL1_HUMAN,sp|P80294|MT1H_HUMAN,0.3125
4177,sp|P01593|KVD33_HUMAN,sp|P01594|KV133_HUMAN,1.0
4178,sp|Q5T754|LCE1F_HUMAN,sp|Q5T753|LCE1E_HUMAN,0.35294117647058826
4179,sp|Q5T754|LCE1F_HUMAN,sp|Q5T7P2|LCE1A_HUMAN,0.375
4180,sp|Q5T754|LCE1F_HUMAN,sp|Q5T751|LCE1C_HUMAN,0.375
4181,sp|P19961|AMY2B_HUMAN,sp|P04745|AMY1_HUMAN,0.6382978723404256
4182,sp|P19961|AMY2B_HUMAN,sp|P04746|AMYP_HUMAN,0.6344086021505376
4183,sp|A6NDE8|GG12H_HUMAN,sp|A1L429|GG12C_HUMAN,0.8571428571428571
4184,sp|A6NDE8|GG12H_HUMAN,sp|P0CL80|GG12F_HUMAN,0.6666666666666666
4185,sp|A6NDE8|GG12H_HUMAN,sp|P0CL82|GG12I_HUMAN,0.6666666666666666
4186,sp|A6NDE8|GG12H_HUMAN,sp|Q4V321|GAG13_HUMAN,0.6666666666666666
4187,sp|A6NDE8|GG12H_HUMAN,sp|O76087|GAGE7_HUMAN,0.6666666666666666
4188,sp|A6NDE8|GG12H_HUMAN,sp|Q13069|GAGE5_HUMAN,0.6666666666666666
4189,sp|A6NDE8|GG12H_HUMAN,sp|Q13070|GAGE6_HUMAN,0.6666666666666666
4190,sp|A6NDE8|GG12H_HUMAN,sp|P0CL81|GG12G_HUMAN,0.6666666666666666
4191,sp|A6NDE8|GG12H_HUMAN,sp|Q13065|GAGE1_HUMAN,0.4
4192,sp|A6NDE8|GG12H_HUMAN,sp|Q4V326|GAG2E_HUMAN,0.4444444444444444
4193,sp|A6NDY2|F90AA_HUMAN,sp|P0C7V4|F90AJ_HUMAN,0.5106382978723404
4194,sp|A6NDY2|F90AA_HUMAN,sp|P0C7W8|F90AD_HUMAN,0.5604395604395604
4195,sp|A6NDY2|F90AA_HUMAN,sp|A6NKC0|F90A7_HUMAN,0.5053763440860215
4196,sp|A6NDY2|F90AA_HUMAN,sp|A6NJQ4|F90A8_HUMAN,0.5164835164835165
4197,sp|A6NDY2|F90AA_HUMAN,sp|A8MXZ1|F90AN_HUMAN,0.44329896907216493
4198,sp|A6NDY2|F90AA_HUMAN,sp|A6NIJ5|F90AK_HUMAN,0.3302752293577982
4199,sp|A6NDY2|F90AA_HUMAN,sp|D6RGX4|F90AP_HUMAN,0.26126126126126126
4200,sp|A6NDY2|F90AA_HUMAN,sp|A6NEW6|F90AG_HUMAN,0.5384615384615384
